"date","geoid","county","state","cases","cases_avg","cases_avg_per_100k","deaths","deaths_avg","deaths_avg_per_100k"
2020-04-27,"USA-27109","Olmsted","Minnesota",7,7,4.42,0,0.57,0.36
2020-04-27,"USA-27107","Norman","Minnesota",0,0.71,11.2,0,0,0
2020-04-27,"USA-27105","Nobles","Minnesota",47,46.14,213.34,0,0.14,0.66
2020-04-27,"USA-27103","Nicollet","Minnesota",0,0.29,0.83,0,0,0
2020-04-27,"USA-27101","Murray","Minnesota",2,0.78,9.49,0,0,0
2020-04-27,"USA-27099","Mower","Minnesota",0,0.5,1.25,0,0,0
2020-04-27,"USA-27097","Morrison","Minnesota",0,0,0,0,0,0
2020-04-27,"USA-27095","Mille Lacs","Minnesota",0,0,0,0,0,0
2020-04-27,"USA-27093","Meeker","Minnesota",0,0.43,1.85,0,0,0
2020-04-27,"USA-27085","McLeod","Minnesota",1,0.14,0.4,0,0,0
2020-04-27,"USA-27091","Martin","Minnesota",0,0.33,1.69,0,0,0
2020-04-27,"USA-27089","Marshall","Minnesota",0,0,0,0,0,0
2020-04-27,"USA-27087","Mahnomen","Minnesota",0,0,0,0,0,0
2020-04-27,"USA-27083","Lyon","Minnesota",0,0.29,1.12,0,0,0
2020-04-27,"USA-27081","Lincoln","Minnesota",0,0,0,0,0,0
2020-04-27,"USA-27079","Le Sueur","Minnesota",1,0.14,0.49,0,0,0
2020-04-27,"USA-27073","Lac qui Parle","Minnesota",0,0,0,0,0,0
2020-04-27,"USA-27071","Koochiching","Minnesota",0,0,0,0,0,0
2020-04-27,"USA-27069","Kittson","Minnesota",0,0,0,0,0,0
2020-04-27,"USA-27067","Kandiyohi","Minnesota",4,5.14,11.91,0,0,0
2020-04-27,"USA-27063","Jackson","Minnesota",1,0.67,6.77,0,0,0
2020-04-27,"USA-27061","Itasca","Minnesota",0,0,0,0,0,0
2020-04-27,"USA-27059","Isanti","Minnesota",0,0.29,0.7,0,0,0
2020-04-27,"USA-27055","Houston","Minnesota",0,0,0,0,0,0
2020-04-27,"USA-27053","Hennepin","Minnesota",84,63,4.98,11,15.43,1.22
2020-04-27,"USA-27049","Goodhue","Minnesota",0,0,0,0,0,0
2020-04-27,"USA-27047","Freeborn","Minnesota",0,0,0,0,0,0
2020-04-27,"USA-27045","Fillmore","Minnesota",0,0.3,1.42,0,0.14,0.68
2020-04-27,"USA-27043","Faribault","Minnesota",0,0,0,0,0,0
2020-04-27,"USA-27041","Douglas","Minnesota",0,0,0,0,0,0
2020-04-27,"USA-27039","Dodge","Minnesota",0,0.25,1.19,0,0,0
2020-04-27,"USA-27037","Dakota","Minnesota",1,2.86,0.67,0,0.14,0.03
2020-04-27,"USA-27035","Crow Wing","Minnesota",0,0,0,0,0,0
2020-04-27,"USA-27033","Cottonwood","Minnesota",3,0.43,3.83,0,0,0
2020-04-27,"USA-27029","Clearwater","Minnesota",0,0,0,0,0,0
2020-04-27,"USA-27027","Clay","Minnesota",6,9.86,15.35,0,0.78,1.21
2020-04-27,"USA-27025","Chisago","Minnesota",0,0,0,0,0,0
2020-04-27,"USA-27023","Chippewa","Minnesota",0,0.29,2.42,0,0,0
2020-04-27,"USA-27021","Cass","Minnesota",0,0.14,0.48,0,0,0
2020-04-27,"USA-27019","Carver","Minnesota",0,0.27,0.26,0,0,0
2020-04-27,"USA-27017","Carlton","Minnesota",1,2.14,5.97,0,0,0
2020-04-27,"USA-27015","Brown","Minnesota",0,0.14,0.57,0,0,0
2020-04-27,"USA-27013","Blue Earth","Minnesota",1,0.86,1.27,0,0,0
2020-04-27,"USA-27011","Big Stone","Minnesota",0,0.14,2.86,0,0,0
2020-04-27,"USA-27009","Benton","Minnesota",0,0,0,0,0,0
2020-04-27,"USA-27007","Beltrami","Minnesota",0,0.14,0.3,0,0,0
2020-04-27,"USA-27005","Becker","Minnesota",0,0.14,0.42,0,0,0
2020-04-27,"USA-27003","Anoka","Minnesota",3,10.43,2.92,0,0.38,0.11
2020-04-27,"USA-27001","Aitkin","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27999","Unknown","Minnesota",1,0.86,0,0,0,0
2020-04-28,"USA-27173","Yellow Medicine","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27171","Wright","Minnesota",1,1.14,0.83,0,0,0
2020-04-28,"USA-27169","Winona","Minnesota",0,1.29,2.55,0,0.5,0.99
2020-04-28,"USA-27167","Wilkin","Minnesota",1,0.33,5.37,0,0.14,2.3
2020-04-28,"USA-27165","Watonwan","Minnesota",0,0.43,3.93,0,0,0
2020-04-28,"USA-27163","Washington","Minnesota",3,2.71,1.03,1,0.57,0.22
2020-04-28,"USA-27161","Waseca","Minnesota",1,0.14,0.77,0,0,0
2020-04-28,"USA-27159","Wadena","Minnesota",1,0.14,1.04,0,0,0
2020-04-28,"USA-27157","Wabasha","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27155","Traverse","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27153","Todd","Minnesota",1,0.14,0.58,0,0,0
2020-04-28,"USA-27151","Swift","Minnesota",1,0.14,1.54,0,0,0
2020-04-28,"USA-27147","Steele","Minnesota",0,0.5,1.36,0,0,0
2020-04-28,"USA-27145","Stearns","Minnesota",31,9.71,6.03,0,0,0
2020-04-28,"USA-27137","St. Louis","Minnesota",2,2.29,1.15,1,0.14,0.07
2020-04-28,"USA-27143","Sibley","Minnesota",1,0.14,0.96,0,0,0
2020-04-28,"USA-27141","Sherburne","Minnesota",3,0.67,0.69,0,0,0
2020-04-28,"USA-27139","Scott","Minnesota",1,1.13,0.75,0,0,0
2020-04-28,"USA-27135","Roseau","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27133","Rock","Minnesota",2,0.43,4.6,0,0,0
2020-04-28,"USA-27131","Rice","Minnesota",1,0.5,0.75,0,0,0
2020-04-28,"USA-27129","Renville","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27127","Redwood","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27125","Red Lake","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27123","Ramsey","Minnesota",20,14.57,2.65,0,1.71,0.31
2020-04-28,"USA-27119","Polk","Minnesota",2,3.14,10.02,0,0,0
2020-04-28,"USA-27117","Pipestone","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27115","Pine","Minnesota",0,6.43,21.73,0,0,0
2020-04-28,"USA-27113","Pennington","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27111","Otter Tail","Minnesota",0,0.43,0.73,0,0,0
2020-04-28,"USA-27109","Olmsted","Minnesota",5,7.57,4.78,0,0.57,0.36
2020-04-28,"USA-27107","Norman","Minnesota",0,0.71,11.2,0,0,0
2020-04-28,"USA-27105","Nobles","Minnesota",78,53.71,248.34,0,0.14,0.66
2020-04-28,"USA-27103","Nicollet","Minnesota",0,0.29,0.83,0,0,0
2020-04-28,"USA-27101","Murray","Minnesota",0,0.78,9.49,0,0,0
2020-04-28,"USA-27099","Mower","Minnesota",0,0.5,1.25,0,0,0
2020-04-28,"USA-27097","Morrison","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27095","Mille Lacs","Minnesota",1,0.14,0.54,0,0,0
2020-04-28,"USA-27093","Meeker","Minnesota",3,0.86,3.69,0,0,0
2020-04-28,"USA-27085","McLeod","Minnesota",0,0.14,0.4,0,0,0
2020-04-28,"USA-27091","Martin","Minnesota",9,1.38,6.99,0,0,0
2020-04-28,"USA-27089","Marshall","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27087","Mahnomen","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27083","Lyon","Minnesota",0,0.29,1.12,0,0,0
2020-04-28,"USA-27081","Lincoln","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27079","Le Sueur","Minnesota",1,0.29,0.99,0,0,0
2020-04-28,"USA-27073","Lac qui Parle","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27071","Koochiching","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27069","Kittson","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27067","Kandiyohi","Minnesota",25,7.63,17.65,1,0.14,0.33
2020-04-28,"USA-27063","Jackson","Minnesota",1,0.7,7.11,0,0,0
2020-04-28,"USA-27061","Itasca","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27059","Isanti","Minnesota",0,0.29,0.7,0,0,0
2020-04-28,"USA-27055","Houston","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27053","Hennepin","Minnesota",108,73,5.77,5,14,1.11
2020-04-28,"USA-27049","Goodhue","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27047","Freeborn","Minnesota",1,0.14,0.47,0,0,0
2020-04-28,"USA-27045","Fillmore","Minnesota",0,0.3,1.42,0,0.14,0.68
2020-04-28,"USA-27043","Faribault","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27041","Douglas","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27039","Dodge","Minnesota",0,0.25,1.19,0,0,0
2020-04-28,"USA-27037","Dakota","Minnesota",12,4.14,0.97,2,0.33,0.08
2020-04-28,"USA-27035","Crow Wing","Minnesota",0,0,0,1,0.14,0.22
2020-04-28,"USA-27033","Cottonwood","Minnesota",2,0.71,6.38,0,0,0
2020-04-28,"USA-27029","Clearwater","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27027","Clay","Minnesota",18,11.57,18.02,1,0.88,1.36
2020-04-28,"USA-27025","Chisago","Minnesota",2,0.29,0.5,0,0,0
2020-04-28,"USA-27023","Chippewa","Minnesota",0,0.29,2.42,0,0,0
2020-04-28,"USA-27021","Cass","Minnesota",0,0.14,0.48,0,0,0
2020-04-28,"USA-27019","Carver","Minnesota",2,0.38,0.37,0,0,0
2020-04-28,"USA-27017","Carlton","Minnesota",1,2,5.58,0,0,0
2020-04-28,"USA-27015","Brown","Minnesota",0,0,0,0,0,0
2020-04-28,"USA-27013","Blue Earth","Minnesota",3,1.13,1.66,0,0,0
2020-04-28,"USA-27011","Big Stone","Minnesota",0,0.14,2.86,0,0,0
2020-04-28,"USA-27009","Benton","Minnesota",2,0.29,0.7,0,0,0
2020-04-28,"USA-27007","Beltrami","Minnesota",0,0.14,0.3,0,0,0
2020-04-28,"USA-27005","Becker","Minnesota",0,0.14,0.42,0,0,0
2020-04-28,"USA-27003","Anoka","Minnesota",18,12.71,3.56,3,0.6,0.17
2020-04-28,"USA-27001","Aitkin","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27999","Unknown","Minnesota",1,0.88,0,0,0,0
2020-04-29,"USA-27173","Yellow Medicine","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27171","Wright","Minnesota",5,1.43,1.03,0,0,0
2020-04-29,"USA-27169","Winona","Minnesota",0,1.29,2.55,0,0.5,0.99
2020-04-29,"USA-27167","Wilkin","Minnesota",0,0.33,5.37,0,0.14,2.3
2020-04-29,"USA-27165","Watonwan","Minnesota",2,0.5,4.59,0,0,0
2020-04-29,"USA-27163","Washington","Minnesota",3,2.86,1.09,0,0.57,0.22
2020-04-29,"USA-27161","Waseca","Minnesota",0,0.14,0.77,0,0,0
2020-04-29,"USA-27159","Wadena","Minnesota",0,0.14,1.04,0,0,0
2020-04-29,"USA-27157","Wabasha","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27155","Traverse","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27153","Todd","Minnesota",3,0.57,2.32,0,0,0
2020-04-29,"USA-27151","Swift","Minnesota",0,0.14,1.54,0,0,0
2020-04-29,"USA-27147","Steele","Minnesota",1,0.71,1.95,0,0,0
2020-04-29,"USA-27145","Stearns","Minnesota",80,20.86,12.95,0,0,0
2020-04-29,"USA-27137","St. Louis","Minnesota",2,2.43,1.22,0,0.14,0.07
2020-04-29,"USA-27143","Sibley","Minnesota",0,0.14,0.96,0,0,0
2020-04-29,"USA-27141","Sherburne","Minnesota",7,1.3,1.34,0,0,0
2020-04-29,"USA-27139","Scott","Minnesota",5,1.86,1.25,0,0,0
2020-04-29,"USA-27135","Roseau","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27133","Rock","Minnesota",1,0.5,5.37,0,0,0
2020-04-29,"USA-27131","Rice","Minnesota",1,0.56,0.83,0,0,0
2020-04-29,"USA-27129","Renville","Minnesota",1,0.14,0.98,0,0,0
2020-04-29,"USA-27127","Redwood","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27125","Red Lake","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27123","Ramsey","Minnesota",15,16.14,2.93,2,1.63,0.3
2020-04-29,"USA-27119","Polk","Minnesota",1,1.43,4.55,0,0,0
2020-04-29,"USA-27117","Pipestone","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27115","Pine","Minnesota",0,6.43,21.73,0,0,0
2020-04-29,"USA-27113","Pennington","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27111","Otter Tail","Minnesota",0,0.43,0.73,0,0,0
2020-04-29,"USA-27109","Olmsted","Minnesota",5,7.43,4.69,0,0.57,0.36
2020-04-29,"USA-27107","Norman","Minnesota",1,0.29,4.48,0,0,0
2020-04-29,"USA-27105","Nobles","Minnesota",138,69.86,322.98,0,0,0
2020-04-29,"USA-27103","Nicollet","Minnesota",0,0.29,0.83,0,0,0
2020-04-29,"USA-27101","Murray","Minnesota",1,0.73,8.88,0,0,0
2020-04-29,"USA-27099","Mower","Minnesota",0,0.5,1.25,0,0,0
2020-04-29,"USA-27097","Morrison","Minnesota",1,0.14,0.43,0,0,0
2020-04-29,"USA-27095","Mille Lacs","Minnesota",0,0.14,0.54,0,0,0
2020-04-29,"USA-27093","Meeker","Minnesota",0,0.86,3.69,0,0,0
2020-04-29,"USA-27085","McLeod","Minnesota",0,0.14,0.4,0,0,0
2020-04-29,"USA-27091","Martin","Minnesota",18,3.22,16.37,0,0,0
2020-04-29,"USA-27089","Marshall","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27087","Mahnomen","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27083","Lyon","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27081","Lincoln","Minnesota",1,0.14,2.53,0,0,0
2020-04-29,"USA-27079","Le Sueur","Minnesota",0,0.29,0.99,0,0,0
2020-04-29,"USA-27073","Lac qui Parle","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27071","Koochiching","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27069","Kittson","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27067","Kandiyohi","Minnesota",24,9.44,21.86,0,0.14,0.33
2020-04-29,"USA-27063","Jackson","Minnesota",3,1.29,13.06,0,0,0
2020-04-29,"USA-27061","Itasca","Minnesota",1,0.14,0.32,0,0,0
2020-04-29,"USA-27059","Isanti","Minnesota",0,0.29,0.7,0,0,0
2020-04-29,"USA-27055","Houston","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27053","Hennepin","Minnesota",109,80,6.32,16,13.71,1.08
2020-04-29,"USA-27049","Goodhue","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27047","Freeborn","Minnesota",0,0.14,0.47,0,0,0
2020-04-29,"USA-27045","Fillmore","Minnesota",0,0.3,1.42,0,0.14,0.68
2020-04-29,"USA-27043","Faribault","Minnesota",1,0.14,1.05,0,0,0
2020-04-29,"USA-27041","Douglas","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27039","Dodge","Minnesota",0,0.25,1.19,0,0,0
2020-04-29,"USA-27037","Dakota","Minnesota",1,3.86,0.9,0,0.33,0.08
2020-04-29,"USA-27035","Crow Wing","Minnesota",0,0,0,0,0.14,0.22
2020-04-29,"USA-27033","Cottonwood","Minnesota",9,2,17.86,0,0,0
2020-04-29,"USA-27029","Clearwater","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27027","Clay","Minnesota",3,10.43,16.24,0,0.88,1.36
2020-04-29,"USA-27025","Chisago","Minnesota",1,0.43,0.76,0,0,0
2020-04-29,"USA-27023","Chippewa","Minnesota",0,0.29,2.42,0,0,0
2020-04-29,"USA-27021","Cass","Minnesota",0,0.14,0.48,0,0,0
2020-04-29,"USA-27019","Carver","Minnesota",1,0.71,0.68,0,0,0
2020-04-29,"USA-27017","Carlton","Minnesota",2,2.43,6.77,0,0,0
2020-04-29,"USA-27015","Brown","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27013","Blue Earth","Minnesota",1,1.14,1.69,0,0,0
2020-04-29,"USA-27011","Big Stone","Minnesota",0,0.14,2.86,0,0,0
2020-04-29,"USA-27009","Benton","Minnesota",4,0.86,2.1,0,0,0
2020-04-29,"USA-27007","Beltrami","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27005","Becker","Minnesota",0,0,0,0,0,0
2020-04-29,"USA-27003","Anoka","Minnesota",10,13,3.64,0,0.6,0.17
2020-04-29,"USA-27001","Aitkin","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27999","Unknown","Minnesota",2,1,0,0,0,0
2020-04-30,"USA-27173","Yellow Medicine","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27171","Wright","Minnesota",2,1.43,1.03,0,0,0
2020-04-30,"USA-27169","Winona","Minnesota",0,1.29,2.55,1,0.29,0.57
2020-04-30,"USA-27167","Wilkin","Minnesota",0,0.33,5.37,0,0.14,2.3
2020-04-30,"USA-27165","Watonwan","Minnesota",2,0.64,5.84,0,0,0
2020-04-30,"USA-27163","Washington","Minnesota",11,3.88,1.48,1,0.43,0.16
2020-04-30,"USA-27161","Waseca","Minnesota",0,0.14,0.77,0,0,0
2020-04-30,"USA-27159","Wadena","Minnesota",0,0.14,1.04,0,0,0
2020-04-30,"USA-27157","Wabasha","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27155","Traverse","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27153","Todd","Minnesota",0,0.57,2.32,0,0,0
2020-04-30,"USA-27151","Swift","Minnesota",0,0.14,1.54,0,0,0
2020-04-30,"USA-27147","Steele","Minnesota",1,0.75,2.05,0,0,0
2020-04-30,"USA-27145","Stearns","Minnesota",101,34.57,21.46,0,0,0
2020-04-30,"USA-27137","St. Louis","Minnesota",0,2.43,1.22,0,0.14,0.07
2020-04-30,"USA-27143","Sibley","Minnesota",0,0.14,0.96,0,0,0
2020-04-30,"USA-27141","Sherburne","Minnesota",2,1.86,1.91,0,0,0
2020-04-30,"USA-27139","Scott","Minnesota",3,2.14,1.44,0,0,0
2020-04-30,"USA-27135","Roseau","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27133","Rock","Minnesota",2,0.67,7.16,0,0,0
2020-04-30,"USA-27131","Rice","Minnesota",2,0.86,1.28,0,0,0
2020-04-30,"USA-27129","Renville","Minnesota",0,0.14,0.98,0,0,0
2020-04-30,"USA-27127","Redwood","Minnesota",1,0.14,0.94,0,0,0
2020-04-30,"USA-27125","Red Lake","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27123","Ramsey","Minnesota",42,19.86,3.61,2,1.71,0.31
2020-04-30,"USA-27119","Polk","Minnesota",0,1.43,4.55,0,0,0
2020-04-30,"USA-27117","Pipestone","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27115","Pine","Minnesota",0,6.43,21.73,0,0,0
2020-04-30,"USA-27113","Pennington","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27111","Otter Tail","Minnesota",1,0.27,0.46,0,0,0
2020-04-30,"USA-27109","Olmsted","Minnesota",9,7.43,4.69,0,0.57,0.36
2020-04-30,"USA-27107","Norman","Minnesota",0,0.29,4.48,0,0,0
2020-04-30,"USA-27105","Nobles","Minnesota",127,78,360.63,0,0,0
2020-04-30,"USA-27103","Nicollet","Minnesota",2,0.38,1.09,0,0,0
2020-04-30,"USA-27101","Murray","Minnesota",2,1.29,15.69,0,0,0
2020-04-30,"USA-27099","Mower","Minnesota",0,0.5,1.25,0,0,0
2020-04-30,"USA-27097","Morrison","Minnesota",3,0.57,1.71,0,0,0
2020-04-30,"USA-27095","Mille Lacs","Minnesota",0,0.14,0.54,0,0,0
2020-04-30,"USA-27093","Meeker","Minnesota",2,1,4.31,0,0,0
2020-04-30,"USA-27085","McLeod","Minnesota",0,0.14,0.4,0,0,0
2020-04-30,"USA-27091","Martin","Minnesota",18,4.7,23.88,0,0,0
2020-04-30,"USA-27089","Marshall","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27087","Mahnomen","Minnesota",1,0.14,2.58,0,0,0
2020-04-30,"USA-27083","Lyon","Minnesota",1,0.14,0.56,0,0,0
2020-04-30,"USA-27081","Lincoln","Minnesota",0,0.14,2.53,0,0,0
2020-04-30,"USA-27079","Le Sueur","Minnesota",0,0.29,0.99,0,0,0
2020-04-30,"USA-27073","Lac qui Parle","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27071","Koochiching","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27069","Kittson","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27067","Kandiyohi","Minnesota",3,12.43,28.77,0,0.14,0.33
2020-04-30,"USA-27063","Jackson","Minnesota",2,1.29,13.06,0,0,0
2020-04-30,"USA-27061","Itasca","Minnesota",2,0.43,0.95,0,0,0
2020-04-30,"USA-27059","Isanti","Minnesota",0,0.29,0.7,0,0,0
2020-04-30,"USA-27055","Houston","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27053","Hennepin","Minnesota",105,86.57,6.84,16,14.57,1.15
2020-04-30,"USA-27049","Goodhue","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27047","Freeborn","Minnesota",0,0.14,0.47,0,0,0
2020-04-30,"USA-27045","Fillmore","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27043","Faribault","Minnesota",0,0.14,1.05,0,0,0
2020-04-30,"USA-27041","Douglas","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27039","Dodge","Minnesota",2,0.27,1.3,0,0,0
2020-04-30,"USA-27037","Dakota","Minnesota",5,4.43,1.03,1,0.36,0.08
2020-04-30,"USA-27035","Crow Wing","Minnesota",0,0,0,0,0.14,0.22
2020-04-30,"USA-27033","Cottonwood","Minnesota",0,2,17.86,0,0,0
2020-04-30,"USA-27029","Clearwater","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27027","Clay","Minnesota",5,10.43,16.24,1,1,1.56
2020-04-30,"USA-27025","Chisago","Minnesota",1,0.57,1.01,0,0,0
2020-04-30,"USA-27023","Chippewa","Minnesota",0,0.29,2.42,0,0,0
2020-04-30,"USA-27021","Cass","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27019","Carver","Minnesota",1,0.75,0.71,0,0,0
2020-04-30,"USA-27017","Carlton","Minnesota",4,2.63,7.32,0,0,0
2020-04-30,"USA-27015","Brown","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27013","Blue Earth","Minnesota",4,1.5,2.22,0,0,0
2020-04-30,"USA-27011","Big Stone","Minnesota",0,0.14,2.86,0,0,0
2020-04-30,"USA-27009","Benton","Minnesota",5,1.57,3.84,0,0,0
2020-04-30,"USA-27007","Beltrami","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27005","Becker","Minnesota",0,0,0,0,0,0
2020-04-30,"USA-27003","Anoka","Minnesota",16,11.57,3.24,2,0.67,0.19
2020-04-30,"USA-27001","Aitkin","Minnesota",0,0,0,0,0,0
2020-05-01,"USA-27999","Unknown","Minnesota",4,1.3,0,1,0.14,0
2020-05-01,"USA-27173","Yellow Medicine","Minnesota",0,0,0,0,0,0
2020-05-01,"USA-27171","Wright","Minnesota",1,1.38,0.99,0,0,0
2020-05-01,"USA-27169","Winona","Minnesota",0,1.29,2.55,0,0.29,0.57
2020-05-01,"USA-27167","Wilkin","Minnesota",0,0.33,5.37,0,0.14,2.3
2020-05-01,"USA-27165","Watonwan","Minnesota",3,1.29,11.8,0,0,0
2020-05-01,"USA-27163","Washington","Minnesota",2,3.71,1.42,1,0.5,0.19
2020-05-01,"USA-27161","Waseca","Minnesota",0,0.14,0.77,0,0,0
2020-05-01,"USA-27159","Wadena","Minnesota",0,0.14,1.04,0,0,0
2020-05-01,"USA-27157","Wabasha","Minnesota",1,0.14,0.66,0,0,0
2020-05-01,"USA-27155","Traverse","Minnesota",0,0,0,0,0,0
2020-05-01,"USA-27153","Todd","Minnesota",0,0.57,2.32,0,0,0
2020-05-01,"USA-27151","Swift","Minnesota",0,0.14,1.54,0,0,0
2020-05-01,"USA-27147","Steele","Minnesota",2,1,2.73,0,0,0
2020-05-01,"USA-27145","Stearns","Minnesota",168,57.43,35.65,0,0,0
2020-05-01,"USA-27137","St. Louis","Minnesota",2,2,1,0,0.14,0.07
2020-05-01,"USA-27143","Sibley","Minnesota",0,0.14,0.96,0,0,0
2020-05-01,"USA-27141","Sherburne","Minnesota",11,3,3.09,0,0,0
2020-05-01,"USA-27139","Scott","Minnesota",2,2.29,1.53,0,0,0
2020-05-01,"USA-27135","Roseau","Minnesota",0,0,0,0,0,0
2020-05-01,"USA-27133","Rock","Minnesota",1,0.7,7.51,0,0,0
2020-05-01,"USA-27131","Rice","Minnesota",0,0.86,1.28,0,0,0
2020-05-01,"USA-27129","Renville","Minnesota",0,0.14,0.98,0,0,0
2020-05-01,"USA-27127","Redwood","Minnesota",1,0.29,1.88,0,0,0
2020-05-01,"USA-27125","Red Lake","Minnesota",0,0,0,0,0,0
2020-05-01,"USA-27123","Ramsey","Minnesota",31,22.57,4.1,3,1.57,0.29
2020-05-01,"USA-27119","Polk","Minnesota",5,1.63,5.18,0,0,0
2020-05-01,"USA-27117","Pipestone","Minnesota",0,0,0,0,0,0
2020-05-01,"USA-27115","Pine","Minnesota",2,2.14,7.24,0,0,0
2020-05-01,"USA-27113","Pennington","Minnesota",0,0,0,0,0,0
2020-05-01,"USA-27111","Otter Tail","Minnesota",5,0.67,1.13,0,0,0
2020-05-01,"USA-27109","Olmsted","Minnesota",4,7.14,4.51,2,0.29,0.18
2020-05-01,"USA-27107","Norman","Minnesota",0,0.29,4.48,0,0,0
2020-05-01,"USA-27105","Nobles","Minnesota",124,86.86,401.58,0,0,0
2020-05-01,"USA-27103","Nicollet","Minnesota",2,0.56,1.62,0,0,0
2020-05-01,"USA-27101","Murray","Minnesota",3,1.57,19.18,0,0,0
2020-05-01,"USA-27099","Mower","Minnesota",0,0,0,0,0,0
2020-05-01,"USA-27097","Morrison","Minnesota",1,0.71,2.14,0,0,0
2020-05-01,"USA-27095","Mille Lacs","Minnesota",0,0.14,0.54,0,0,0
2020-05-01,"USA-27093","Meeker","Minnesota",3,1.22,5.26,0,0,0
2020-05-01,"USA-27085","McLeod","Minnesota",0,0.14,0.4,0,0,0
2020-05-01,"USA-27091","Martin","Minnesota",23,6.36,32.33,0,0,0
2020-05-01,"USA-27089","Marshall","Minnesota",1,0.14,1.53,0,0,0
2020-05-01,"USA-27087","Mahnomen","Minnesota",0,0.14,2.58,0,0,0
2020-05-01,"USA-27083","Lyon","Minnesota",0,0.14,0.56,0,0,0
2020-05-01,"USA-27081","Lincoln","Minnesota",0,0.14,2.53,0,0,0
2020-05-01,"USA-27079","Le Sueur","Minnesota",1,0.38,1.3,0,0,0
2020-05-01,"USA-27073","Lac qui Parle","Minnesota",0,0,0,0,0,0
2020-05-01,"USA-27071","Koochiching","Minnesota",0,0,0,0,0,0
2020-05-01,"USA-27069","Kittson","Minnesota",0,0,0,0,0,0
2020-05-01,"USA-27067","Kandiyohi","Minnesota",44,17.57,40.68,0,0.14,0.33
2020-05-01,"USA-27065","Kanabec","Minnesota",1,0.14,0.87,0,0,0
2020-05-01,"USA-27063","Jackson","Minnesota",2,1.43,14.51,0,0,0
